ActionId,ActionReason,ActionReasonCode,ActionReasonId,ActiveStatus,ActiveStatusMeaning,AnnualWorkingDurationUnits,AnnualWorkingDurationUnitsMeaning,BillToSiteFlag,CreatedBy,CreationDate,Description,DesignatedReceiverId,DesignatedReceiverName,DesignatedReceiverNumber,EffectiveEndDate,EffectiveStartDate,EmailAddress,EmployeeLocationFlag,FaxAreaCode,FaxCountryCode,FaxExtension,FaxNumber,GeoHierarchyNodeCode,GeoHierarchyNodeName,InventoryOrganizationId,InventoryOrganizationName,LastUpdateDate,LastUpdatedBy,LocationCode,LocationId,LocationName,MainPhoneAreaCode,MainPhoneCountryCode,MainPhoneExtension,MainPhoneNumber,OfficeSiteFlag,OfficialLanguageCode,OfficialLanguageMeaning,OtherPhoneAreaCode,OtherPhoneCountryCode,OtherPhoneExtension,OtherPhoneNumber,ReceivingSiteFlag,SetCode,SetId,SetName,ShipToLocationCode,ShipToLocationId,ShipToLocationName,ShipToSiteFlag,StandardAnnualWorkingDuration,StandardWorkingFrequency,StandardWorkingFrequencyMeaning,StandardWorkingHours,addresses,attachments,bannerOverrideMessages,locationLegislativeEFF,locationsDFF,locationsEFFContainer
,,,,A,Active,,,False,venkat@squareup.com,2018-06-08T00:57:24+00:00,"INGRAM-STL, 3PP Shipments",,,,4712-12-31,2018-11-21,,True,,,,,,,300000002022329,FCN Warehouse,2018-11-21T18:53:04.438+00:00,raghavender@squareup.com,US - MO - St. Louis - Forest Park,300000002011091,US - MO - St. Louis - Forest Park,,,,,False,,,,,,,True,COMMON,0,Common Set,US - MO - St. Louis - Forest Park,300000002011091,US - MO - St. Louis - Forest Park,True,,,,,"[{'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '4320 Forest Park Ave', 'AddressLine2': 'Suite 200', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'St. Louis', 'Region1': None, 'Region2': 'MO', 'Region3': None, 'Country': 'US', 'PostalCode': '63108', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-08T00:57:24.051+00:00', 'LastUpdatedBy': 'raghavender@squareup.com', 'LastUpdateDate': '2018-11-21T18:53:04.612+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000002011092, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000002011091}]","[{'LocationDetailsId': 300000002011090, 'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-06-08T01:39:27+00:00,SEA1 POP,,,,4712-12-31,2010-01-01,,True,,,,,,,,,2021-12-16T18:30:19.213+00:00,mukund1@squareup.com,SEA Equinix SE2 (PoP) DC,300000002011605,SEA Equinix SE2 (PoP) DC,,,,,True,,,,,,,True,COMMON,0,Common Set,SEA Equinix SE2 (PoP) DC,300000002011605,SEA Equinix SE2 (PoP) DC,True,,,,,"[{'EffectiveStartDate': '2010-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Block, Inc. c/o Equinix', 'AddressLine2': '2001 Sixth Street, 13th Floor, Cab #13080', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Seattle', 'Region1': None, 'Region2': 'WA', 'Region3': None, 'Country': 'US', 'PostalCode': '98121', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-08T01:39:27.040+00:00', 'LastUpdatedBy': 'mukund1@squareup.com', 'LastUpdateDate': '2021-12-16T18:30:19.370+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000002011606, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000002011605}]","[{'LocationDetailsId': 300000002011604, 'EffectiveStartDate': '2010-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,False,venkat@squareup.com,2018-06-08T01:45:27+00:00,,,,,4712-12-31,2010-01-01,,True,,,,,,,,,2022-09-08T05:29:35.770+00:00,sanjana@squareup.com,Expeditors - Texas,300000002011839,Expeditors - Texas,,,,,True,,,,,,,True,COMMON,0,Common Set,Expeditors - Texas,300000002011839,Expeditors - Texas,True,,,,,"[{'EffectiveStartDate': '2010-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Block, Inc. c/o Expeditors', 'AddressLine2': '500 Enterprise Drive, Suite 500', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Flower Mound', 'Region1': None, 'Region2': 'TX', 'Region3': None, 'Country': 'US', 'PostalCode': '75028', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-08T01:45:27.032+00:00', 'LastUpdatedBy': 'mukund1@squareup.com', 'LastUpdateDate': '2021-12-16T18:36:19.811+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000002011840, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000002011839}]","[{'LocationDetailsId': 300000002011838, 'EffectiveStartDate': '2010-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-06-08T01:53:04+00:00,TOR2 Square Technologies Toronto Office,,,,4712-12-31,1951-01-01,,True,,,,,,,300000002022320,YYZ Warehouse,2022-06-06T15:10:22.419+00:00,dhatri@squareup.com,TOR2 Square Technologies Toronto Office,300000002022034,TOR2 Square Technologies Toronto Office,,,,,True,,,,,,,True,COMMON,0,Common Set,TOR2 Square Technologies Toronto Office,300000002022034,TOR2 Square Technologies Toronto Office,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Square Technologies, Inc.', 'AddressLine2': '5000 Yonge St.', 'AddressLine3': 'Suite 1501', 'AddressLine4': None, 'TownOrCity': 'Toronto', 'Region1': None, 'Region2': None, 'Region3': 'ON', 'Country': 'CA', 'PostalCode': 'M2N 7E9', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-08T01:53:04.035+00:00', 'LastUpdatedBy': 'dhatri@squareup.com', 'LastUpdateDate': '2022-06-06T15:10:23.025+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000002022035, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000002022034}]","[{'LocationDetailsId': 300000002022033, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-06-08T01:58:07+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2021-12-16T18:37:19.743+00:00,mukund1@squareup.com,365 Main DC,300000002022174,365 Main DC,,,,,True,,,,,,,True,COMMON,0,Common Set,365 Main DC,300000002022174,365 Main DC,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Block, Inc. c/o Digital Realty', 'AddressLine2': '365 Main Street', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'San Francisco', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '94105', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-08T01:58:07.035+00:00', 'LastUpdatedBy': 'mukund1@squareup.com', 'LastUpdateDate': '2021-12-16T18:37:19.888+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000002022175, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000002022174}]","[{'LocationDetailsId': 300000002022173, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-06-08T04:33:58+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2018-06-08T04:34:45.073+00:00,venkat@squareup.com,OnQ Akron Warehouse,300000002022247,OnQ Akron Warehouse,,,,,True,,,,,,,True,COMMON,0,Common Set,OnQ Akron Warehouse,300000002022247,OnQ Akron Warehouse,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '2213 Romig Road', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Akron', 'Region1': None, 'Region2': 'OH', 'Region3': None, 'Country': 'US', 'PostalCode': '44320', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-08T04:33:58.162+00:00', 'LastUpdatedBy': 'venkat@squareup.com', 'LastUpdateDate': '2018-06-08T04:34:45.886+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000002022248, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000002022247}]","[{'LocationDetailsId': 300000002022246, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,venkat@squareup.com,2018-06-23T23:13:52+00:00,PCH Shippers based in China,,,,4712-12-31,2025-02-25,,True,,,,,,,,,2025-02-25T20:03:21.337+00:00,debalina@squareup.com,PCH Fulfillment Center,300000006721929,PCH Fulfillment Center,,,,,True,,,,,,,True,COMMON,0,Common Set,PCH Fulfillment Center,300000006721929,PCH Fulfillment Center,True,,,,,"[{'EffectiveStartDate': '2025-02-25', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'PCH Fulfillment Center', 'AddressLine2': 'PCH International', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Shenzhen', 'Region1': None, 'Region2': None, 'Region3': 'Guangdong Sheng', 'Country': 'CN', 'PostalCode': '518010', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-23T23:13:52.043+00:00', 'LastUpdatedBy': 'debalina@squareup.com', 'LastUpdateDate': '2025-02-25T20:03:21.578+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000006721930, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000006721929}]","[{'LocationDetailsId': 300000006721928, 'EffectiveStartDate': '2025-02-25', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,venkat@squareup.com,2018-06-25T06:05:24+00:00,,,,,4712-12-31,2020-03-22,,True,,,,,,,,,2022-09-08T05:26:11.065+00:00,sanjana@squareup.com,"Square AU, Pty Ltd c/o Expeditors Melbourne (Expense)",300000006793109,"Square AU, Pty Ltd c/o Expeditors Melbourne",,,,,True,,,,,,,True,COMMON,0,Common Set,"Square AU, Pty Ltd c/o Expeditors Melbourne (Expense)",300000006793109,"Square AU, Pty Ltd c/o Expeditors Melbourne",True,,,,,"[{'EffectiveStartDate': '2020-03-22', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Square AU, Pty Ltd c/o Expeditors Melbourne', 'AddressLine2': '28 Keilor Park Drive, Keilor East,', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Melbourne', 'Region1': None, 'Region2': 'Victoria', 'Region3': None, 'Country': 'AU', 'PostalCode': '3033', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-25T06:05:24.037+00:00', 'LastUpdatedBy': 'pavan1@squareup.com', 'LastUpdateDate': '2020-03-22T20:49:21.789+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000006793110, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000006793109}]","[{'LocationDetailsId': 300000006793108, 'EffectiveStartDate': '2020-03-22', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-06-25T15:52:00.600+00:00,,,,,4712-12-31,2010-01-01,,True,,,,,,,,,2018-06-25T15:52:00.868+00:00,venkat@squareup.com,"CHENG UEI PRECISION INDUSTRY CO., LTD",300000006802836,"CHENG UEI PRECISION INDUSTRY CO., LTD",,,,,True,,,,,,,True,COMMON,0,Common Set,"CHENG UEI PRECISION INDUSTRY CO., LTD",300000006802836,"CHENG UEI PRECISION INDUSTRY CO., LTD",True,,,,,"[{'EffectiveStartDate': '2010-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'c/o Soonest Express (HK) Co. Ltd.', 'AddressLine2': '50 SHEK WU WAI ROAD, YUEN LONG', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'N.T.', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'HK', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-25T15:52:00.601+00:00', 'LastUpdatedBy': 'venkat@squareup.com', 'LastUpdateDate': '2018-06-25T15:52:01.363+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000006802837, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000006802836}]","[{'LocationDetailsId': 300000006802835, 'EffectiveStartDate': '2010-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-06-30T00:03:29+00:00,Square Inc (Updated as per FBS-20324),,,,4712-12-31,2022-11-11,,True,,,,,,,,,2022-11-11T02:00:53.718+00:00,dhatri@squareup.com,Square Inc,300000006740546,Square Inc,,,,,True,,,,,,,True,COMMON,0,Common Set,Square Inc,300000006740546,Square Inc,True,,,,,"[{'EffectiveStartDate': '2022-11-11', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '1955 Broadway', 'AddressLine2': 'Suite 600', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Oakland', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '94612', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-06-30T00:03:29.353+00:00', 'LastUpdatedBy': 'dhatri@squareup.com', 'LastUpdateDate': '2022-11-11T02:00:53.764+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000006740547, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000006740546}]","[{'LocationDetailsId': 300000006740545, 'EffectiveStartDate': '2022-11-11', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,venkat@squareup.com,2018-08-15T00:36:19+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2018-08-15T00:39:27.092+00:00,venkat@squareup.com,GT1,300000007453133,GT1,,,,,True,,,,,,,True,COMMON,0,Common Set,GT1,300000007453133,GT1,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '24-7 Intouch Guatemala', 'AddressLine2': '15 Ave. 5-00 Zone 13', 'AddressLine3': 'WTC Building North Tower, 5th Floor', 'AddressLine4': None, 'TownOrCity': 'GUATEMALA CITY', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'GT', 'PostalCode': '01013', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-08-15T00:36:19.212+00:00', 'LastUpdatedBy': 'venkat@squareup.com', 'LastUpdateDate': '2018-08-15T00:39:29.375+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000007453134, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000007453133}]","[{'LocationDetailsId': 300000007453132, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,I,Inactive,,,True,mukund1@squareup.com,2018-10-12T18:21:39+00:00,Zesty Peninsula,,,,4712-12-31,2018-11-21,,True,,,,,,,,,2021-10-21T23:54:11.467+00:00,asaini@squareup.com,US - CA - Caviar - San Carlos,300000009382830,US - CA - Caviar - San Carlos,,,,,True,,,,,,,True,COMMON,0,Common Set,US - CA - Caviar - San Carlos,300000009382830,US - CA - Caviar - San Carlos,True,,,,,"[{'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '969 Industrial Rd', 'AddressLine2': 'Suite D', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'San Carlos', 'Region1': None, 'Region2': 'CA', 'Region3': None, 'Country': 'US', 'PostalCode': '94070', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'mukund1@squareup.com', 'CreationDate': '2018-10-12T18:21:39.058+00:00', 'LastUpdatedBy': 'raghavender@squareup.com', 'LastUpdateDate': '2018-11-21T18:25:48.887+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000009382831, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000009382830}]","[{'LocationDetailsId': 300000009382829, 'EffectiveStartDate': '2018-11-21', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Relocation,PER_RELOCATION,300000000192171,A,Active,,,True,venkat@squareup.com,2018-11-13T17:03:03+00:00,,,,,4712-12-31,2024-03-14,,True,,,,,,,,,2024-03-14T20:38:24.375+00:00,Mithun@Block.Xyz,Ingram Micro Canada (US),300000009672057,Ingram Micro Canada,,,,,True,,,,,,,True,COMMON,0,Common Set,Ingram Micro Canada (US),300000009672057,Ingram Micro Canada,True,,,,,"[{'EffectiveStartDate': '2024-03-14', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'CEVA Logistics Canada ULC', 'AddressLine2': '6 Cleve Court, Unit #2', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Georgetown', 'Region1': None, 'Region2': None, 'Region3': 'ON', 'Country': 'CA', 'PostalCode': 'L7G 0L7', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'venkat@squareup.com', 'CreationDate': '2018-11-13T17:03:03.321+00:00', 'LastUpdatedBy': 'Mithun@Block.Xyz', 'LastUpdateDate': '2024-03-14T20:38:24.438+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300000009672058, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300000009672057}]","[{'LocationDetailsId': 300000009672056, 'EffectiveStartDate': '2024-03-14', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
